,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,TS%,eFG%,Total S%,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,PPS,FIC40,ORtg,DRtg,eDiff,Poss,Pace,MOV,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,Season
24,Atlanta,82,48.1,103.4,38.2,85.5,0.446,11.2,31.0,0.36,15.8,20.2,0.785,9.1,32.8,41.9,23.7,7.8,4.2,15.9,19.6,0.547,0.512,159.1,21.1,76.2,48.7,62.2,14.4,7.9,7.6,1.2,62.7,104.7,110.2,-5.5,8096.5,98.6,-5.5,1.6219999999999999,1.5,0.5,0.185,24,58,0.293,2018
25,Chicago,82,48.4,102.9,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,9.6,35.0,44.7,23.5,7.6,3.5,14.4,19.2,0.529,0.49700000000000005,154.9,20.6,80.6,49.5,60.7,12.9,7.7,6.5,1.2,62.5,103.4,110.4,-7.1,8164.7,98.7,-7.0,1.607,1.6,0.5,0.16399999999999998,27,55,0.32899999999999996,2018
26,San Antonio,82,48.1,102.7,39.0,85.4,0.457,8.5,24.1,0.35200000000000004,16.1,20.9,0.772,10.4,33.9,44.2,22.8,7.7,5.6,13.2,17.2,0.5429999999999999,0.507,158.2,23.7,78.6,51.0,58.3,12.3,8.0,9.7,1.2,67.2,107.7,104.7,3.0,7820.5,95.1,2.9,1.5830000000000002,1.7,0.6,0.18899999999999997,47,35,0.573,2018
27,Dallas,82,48.3,102.3,38.1,85.9,0.444,11.8,32.8,0.36,14.2,18.7,0.763,8.1,33.1,41.3,22.7,7.0,3.8,12.4,19.2,0.544,0.513,156.7,18.0,78.9,47.4,59.4,11.7,7.3,7.0,1.2,62.4,106.2,109.3,-3.2,7900.7,95.7,-3.0,1.594,1.8,0.6,0.166,24,58,0.293,2018
28,Memphis,82,48.1,99.3,36.7,82.8,0.444,9.2,26.2,0.35200000000000004,16.6,21.1,0.7859999999999999,9.5,31.0,40.5,21.5,7.5,4.8,15.3,23.2,0.539,0.5,158.2,22.4,76.5,48.8,58.6,14.2,7.9,9.4,1.2,57.5,104.1,110.6,-6.5,7822.9,95.3,-6.2,1.5859999999999999,1.4,0.5,0.201,22,60,0.268,2018
29,Sacramento,82,48.2,98.8,38.8,86.1,0.45,9.0,24.0,0.375,12.3,16.7,0.735,9.5,31.4,40.9,21.6,7.9,4.1,13.9,20.0,0.529,0.502,156.1,21.5,77.6,48.3,55.6,12.9,8.3,8.1,1.1,58.7,103.5,110.9,-7.3,7827.0,95.1,-7.0,1.556,1.6,0.6,0.14300000000000002,27,55,0.32899999999999996,2018
0,Milwaukee,82,48.2,118.1,43.4,91.1,0.47600000000000003,13.5,38.2,0.353,17.9,23.2,0.773,9.3,40.4,49.7,26.0,7.5,5.9,13.9,19.6,0.583,0.55,160.1,20.8,80.3,52.3,60.1,12.0,7.2,10.4,1.3,80.0,113.8,105.2,8.5,8512.5,103.3,8.9,1.601,1.9,0.5,0.19699999999999998,60,22,0.732,2019
1,Golden State,82,48.3,117.7,44.0,89.8,0.491,13.3,34.4,0.385,16.3,20.4,0.8009999999999999,9.7,36.5,46.2,29.4,7.6,6.4,14.3,21.4,0.596,0.565,167.6,22.5,77.1,51.0,66.8,12.6,7.5,11.1,1.3,81.4,115.9,109.5,6.4,8325.9,100.9,6.5,1.6680000000000001,2.1,0.5,0.182,57,25,0.695,2019
2,New Orleans,82,48.2,115.4,43.7,92.2,0.473,10.3,29.9,0.344,17.8,23.4,0.7609999999999999,11.1,36.2,47.3,27.0,7.4,5.4,14.8,21.1,0.563,0.529,157.8,24.1,76.8,50.8,61.9,12.6,7.2,9.1,1.3,74.9,111.4,112.6,-1.3,8500.9,103.3,-1.3,1.619,1.8,0.5,0.193,33,49,0.402,2019
3,Philadelphia,82,48.3,115.2,41.5,88.2,0.47100000000000003,10.8,30.2,0.359,21.2,27.5,0.7709999999999999,10.9,36.9,47.8,26.9,7.4,5.3,14.9,21.3,0.574,0.532,160.2,24.5,78.6,52.3,64.8,12.9,7.2,8.6,1.3,75.6,112.6,110.0,2.6,8386.7,101.6,2.7,1.6480000000000001,1.8,0.5,0.24100000000000002,51,31,0.622,2019
4,L.A. Clippers,82,48.4,115.1,41.3,87.5,0.47100000000000003,10.0,25.8,0.38799999999999996,22.6,28.5,0.792,9.7,35.8,45.5,24.0,6.8,4.7,14.5,23.3,0.575,0.529,165.1,22.0,76.0,49.9,58.2,12.7,6.7,7.7,1.3,70.1,112.4,111.5,0.8,8403.8,101.7,0.9,1.5819999999999999,1.7,0.5,0.258,48,34,0.585,2019
5,Portland,82,48.4,114.7,42.3,90.6,0.467,11.0,30.7,0.359,19.0,23.3,0.8140000000000001,11.8,36.2,48.0,23.0,6.7,5.0,13.8,20.4,0.568,0.528,164.0,26.6,77.9,52.8,54.4,12.1,6.7,8.4,1.3,72.4,114.7,110.5,4.2,8199.1,99.1,4.2,1.544,1.7,0.5,0.21,53,29,0.6459999999999999,2019
6,Oklahoma City,82,48.4,114.5,42.6,94.0,0.45399999999999996,11.4,32.6,0.348,17.8,25.0,0.713,12.6,35.5,48.1,23.4,9.3,5.2,14.0,22.4,0.545,0.514,151.5,26.0,78.2,51.3,54.8,11.7,9.0,9.1,1.2,71.5,110.3,107.0,3.3,8508.3,102.8,3.4,1.548,1.7,0.7,0.19,49,33,0.598,2019
7,Toronto,82,48.5,114.4,42.2,89.1,0.474,12.4,33.8,0.366,17.7,22.0,0.804,9.6,35.6,45.2,25.4,8.3,5.3,14.0,21.0,0.579,0.5429999999999999,164.4,21.9,77.1,50.2,60.3,12.4,8.2,9.1,1.3,74.4,113.1,107.1,6.0,8295.5,100.1,6.1,1.6030000000000002,1.8,0.6,0.198,58,24,0.7070000000000001,2019
8,Sacramento,82,48.1,114.2,43.2,93.1,0.46399999999999997,11.3,29.9,0.37799999999999995,16.5,22.7,0.726,11.0,34.4,45.4,25.4,8.3,4.4,13.4,21.4,0.5539999999999999,0.524,156.7,23.1,75.5,48.6,58.8,11.5,8.0,7.9,1.2,72.1,110.4,111.5,-1.1,8478.6,103.1,-1.1,1.588,1.9,0.6,0.177,39,43,0.47600000000000003,2019
9,Washington,82,48.6,114.0,42.1,90.1,0.46799999999999997,11.3,33.3,0.341,18.4,23.9,0.768,9.7,32.7,42.4,26.3,8.3,4.6,14.1,20.7,0.5670000000000001,0.531,157.7,21.3,74.1,47.3,62.3,12.3,8.1,8.0,1.3,71.1,111.1,113.9,-2.8,8417.5,101.4,-2.9,1.6230000000000002,1.9,0.6,0.204,32,50,0.39,2019
10,Houston,82,48.4,113.9,39.2,87.4,0.449,16.1,45.4,0.35600000000000004,19.3,24.4,0.7909999999999999,10.2,31.9,42.1,21.2,8.5,4.9,13.3,22.0,0.581,0.542,159.5,22.8,74.4,48.1,54.1,12.0,8.7,8.7,1.3,69.2,115.5,110.7,4.8,8085.1,97.9,4.8,1.541,1.6,0.6,0.221,53,29,0.6459999999999999,2019
11,Atlanta,82,48.4,113.3,41.4,91.8,0.451,13.0,37.0,0.35200000000000004,17.6,23.4,0.752,11.6,34.5,46.1,25.8,8.2,5.1,17.0,23.6,0.555,0.522,155.5,24.7,76.4,50.0,62.4,14.3,7.9,9.1,1.2,69.1,108.2,113.9,-5.7,8593.4,103.9,-6.0,1.624,1.5,0.5,0.192,29,53,0.354,2019
12,Minnesota,82,48.4,112.5,41.6,91.3,0.456,10.1,28.7,0.35100000000000003,19.1,24.3,0.787,11.3,33.5,44.8,24.6,8.3,5.0,13.1,20.3,0.552,0.511,159.4,24.6,74.9,49.5,59.1,11.4,8.3,8.9,1.2,71.1,111.4,112.9,-1.5,8275.7,100.2,-1.5,1.591,1.9,0.6,0.21,36,46,0.439,2019
13,Boston,82,48.2,112.4,42.1,90.5,0.465,12.6,34.5,0.365,15.6,19.5,0.802,9.8,34.7,44.5,26.3,8.6,5.3,12.8,20.4,0.5670000000000001,0.534,163.2,21.6,77.0,49.3,62.4,11.5,8.6,9.7,1.2,74.8,112.2,107.8,4.4,8212.7,99.6,4.4,1.624,2.0,0.7,0.17300000000000001,49,33,0.598,2019
14,Brooklyn,82,48.7,112.2,40.3,89.7,0.449,12.8,36.2,0.353,19.0,25.5,0.745,11.0,35.6,46.6,23.8,6.6,4.1,15.1,21.5,0.556,0.52,154.6,23.8,76.4,50.2,59.2,13.0,6.4,6.7,1.3,67.1,109.6,109.7,-0.1,8395.5,100.8,-0.1,1.5919999999999999,1.6,0.4,0.21100000000000002,42,40,0.512,2019
15,L.A. Lakers,82,48.2,111.8,42.6,90.5,0.47,10.3,31.0,0.33299999999999996,16.3,23.3,0.6990000000000001,10.2,36.4,46.6,25.6,7.5,5.4,15.7,20.7,0.5539999999999999,0.527,150.3,22.2,76.4,49.9,60.0,13.4,7.3,9.1,1.2,70.5,107.8,109.5,-1.7,8501.5,103.2,-1.7,1.6,1.6,0.5,0.18,37,45,0.451,2019
16,Utah,82,48.2,111.7,40.4,86.4,0.46799999999999997,12.1,34.0,0.35600000000000004,18.8,25.5,0.736,10.0,36.4,46.4,26.0,8.1,5.9,15.1,21.1,0.5720000000000001,0.5379999999999999,156.0,22.9,80.3,52.1,64.4,13.4,8.0,9.7,1.3,73.9,110.9,105.7,5.2,8256.9,100.3,5.3,1.6440000000000001,1.7,0.5,0.217,50,32,0.61,2019
17,San Antonio,82,48.3,111.7,42.3,88.4,0.478,9.9,25.3,0.392,17.2,21.0,0.8190000000000001,9.2,35.5,44.7,24.5,6.1,4.7,12.1,18.1,0.5720000000000001,0.534,168.9,21.0,79.4,50.5,58.0,11.0,6.2,8.3,1.3,72.5,112.9,111.2,1.7,8110.8,98.3,1.7,1.58,2.0,0.5,0.19399999999999998,48,34,0.585,2019
18,Charlotte,82,48.4,110.7,40.2,89.8,0.44799999999999995,11.9,33.9,0.35100000000000003,18.4,23.1,0.797,9.9,33.9,43.8,23.2,7.2,4.9,12.2,18.9,0.5539999999999999,0.514,159.6,21.7,77.1,48.9,57.8,10.9,7.3,8.9,1.2,69.3,111.4,112.5,-1.1,8155.1,98.7,-1.1,1.578,1.9,0.6,0.205,39,43,0.47600000000000003,2019
19,Denver,82,48.1,110.7,41.9,90.0,0.466,11.0,31.4,0.35100000000000003,15.8,20.9,0.755,11.9,34.5,46.4,27.4,7.7,4.4,13.4,20.0,0.5579999999999999,0.527,157.2,26.6,78.0,52.2,65.3,11.9,7.9,8.1,1.2,74.1,113.0,108.9,4.0,8033.9,97.7,4.0,1.653,2.0,0.6,0.175,54,28,0.659,2019
20,Dallas,82,48.2,108.9,38.8,86.9,0.447,12.5,36.6,0.34,18.8,25.3,0.742,10.1,35.2,45.3,23.4,6.5,4.3,14.2,20.1,0.555,0.519,153.0,22.7,77.5,50.3,60.3,12.7,6.5,7.6,1.3,66.9,109.4,110.7,-1.3,8156.6,99.0,-1.3,1.6030000000000002,1.6,0.5,0.21600000000000003,33,49,0.402,2019
21,Indiana,82,48.1,108.0,41.3,87.0,0.475,9.5,25.4,0.374,15.8,21.1,0.752,9.3,33.7,43.0,26.0,8.7,4.9,13.7,19.4,0.561,0.53,160.1,21.9,76.2,49.6,62.8,12.4,8.9,9.1,1.2,71.3,109.9,106.5,3.4,8056.8,98.1,3.3,1.6280000000000001,1.9,0.6,0.182,48,34,0.585,2019
22,Phoenix,82,48.5,107.5,40.1,87.4,0.45899999999999996,9.6,29.3,0.32899999999999996,17.6,22.7,0.779,9.1,31.3,40.4,23.9,9.0,5.1,15.6,23.6,0.552,0.514,156.7,20.5,72.5,46.1,59.5,13.8,8.8,8.8,1.2,63.2,105.9,115.1,-9.2,8326.8,100.5,-9.3,1.595,1.5,0.6,0.20199999999999999,19,63,0.23199999999999998,2019
23,Orlando,82,48.2,107.3,40.4,89.1,0.45399999999999996,11.4,32.1,0.35600000000000004,15.0,19.2,0.782,10.0,35.4,45.4,25.5,6.6,5.4,13.2,18.6,0.55,0.518,159.1,22.0,79.7,50.4,63.2,11.9,6.7,9.4,1.2,70.4,108.9,108.1,0.7,8083.4,98.1,0.7,1.632,1.9,0.5,0.168,42,40,0.512,2019
24,Detroit,82,48.4,107.0,38.8,88.3,0.44,12.1,34.8,0.348,17.3,23.1,0.747,11.4,33.6,45.0,22.5,6.9,4.0,13.8,22.1,0.544,0.509,153.5,24.8,78.7,50.7,57.9,12.3,7.1,7.1,1.2,63.9,109.0,109.2,-0.2,8054.8,97.4,-0.2,1.579,1.6,0.5,0.195,41,41,0.5,2019
25,Miami,82,48.1,105.7,39.6,88.0,0.45,11.3,32.4,0.349,15.1,21.7,0.695,11.2,35.1,46.3,24.3,7.6,5.5,14.7,20.9,0.542,0.515,149.4,24.8,77.6,51.2,61.2,13.1,7.8,10.2,1.2,67.6,107.3,107.6,-0.2,8075.7,98.2,-0.2,1.6119999999999999,1.6,0.5,0.172,39,43,0.47600000000000003,2019
26,Chicago,82,48.5,104.9,39.8,87.9,0.45299999999999996,9.1,25.9,0.35100000000000003,16.2,20.7,0.7829999999999999,8.8,34.1,42.9,21.9,7.4,4.3,14.1,20.3,0.541,0.505,158.8,19.4,77.3,48.0,55.0,12.7,7.4,7.6,1.2,61.7,104.8,113.2,-8.4,8208.6,99.0,-8.4,1.55,1.5,0.5,0.184,22,60,0.268,2019
27,New York,82,48.2,104.6,38.2,88.3,0.433,10.0,29.5,0.34,18.1,23.9,0.759,10.5,34.3,44.7,20.1,6.8,5.1,14.0,20.9,0.529,0.49,153.1,22.1,76.1,48.5,52.5,12.4,6.8,9.0,1.2,60.6,104.5,113.7,-9.2,8208.4,99.6,-9.2,1.525,1.4,0.5,0.205,17,65,0.207,2019
28,Cleveland,82,48.2,104.5,38.9,87.6,0.444,10.3,29.1,0.355,16.4,20.7,0.792,10.7,31.9,42.7,20.7,6.5,2.4,13.5,20.0,0.54,0.503,159.1,23.7,77.0,49.2,53.2,12.2,6.7,4.3,1.2,59.6,107.7,117.6,-9.9,7955.0,96.6,-9.6,1.5319999999999998,1.5,0.5,0.187,19,63,0.23199999999999998,2019
29,Memphis,82,48.5,103.5,38.0,84.4,0.45,9.9,28.9,0.342,17.7,23.0,0.772,8.8,33.0,41.8,23.9,8.3,5.5,14.0,22.0,0.5479999999999999,0.508,156.4,20.0,77.6,48.3,63.1,12.9,8.6,10.7,1.2,64.3,106.1,108.8,-2.7,8000.1,96.6,-2.6,1.631,1.7,0.6,0.21,33,49,0.402,2019
0,Milwaukee,73,48.2,118.7,43.3,90.9,0.47600000000000003,13.8,38.9,0.355,18.3,24.7,0.742,9.5,42.2,51.7,25.9,7.2,5.9,15.1,19.6,0.583,0.552,157.3,20.7,81.7,53.0,59.8,12.9,6.8,10.7,1.3,80.0,112.4,102.9,9.5,7707.3,105.1,10.1,1.598,1.7,0.5,0.201,56,17,0.767,2020
1,Houston,72,48.3,117.8,40.8,90.4,0.451,15.6,45.3,0.345,20.6,26.1,0.7909999999999999,9.8,34.5,44.3,21.6,8.7,5.2,14.7,21.8,0.578,0.537,158.7,21.0,75.5,48.0,53.0,12.6,8.4,9.1,1.3,71.1,112.9,110.1,2.8,7511.5,103.7,3.0,1.53,1.5,0.6,0.228,44,28,0.611,2020
2,Dallas,75,48.5,117.0,41.7,90.3,0.461,15.1,41.3,0.36700000000000005,18.6,23.8,0.779,10.5,36.4,46.9,24.7,6.1,4.8,12.7,19.5,0.581,0.545,160.7,23.2,77.7,50.8,59.2,11.2,6.1,8.5,1.3,75.4,116.7,111.7,4.9,7521.8,99.3,4.9,1.5919999999999999,1.9,0.5,0.20600000000000002,43,32,0.573,2020
3,L.A. Clippers,72,48.3,116.3,41.6,89.3,0.466,12.4,33.5,0.371,20.8,26.3,0.7909999999999999,10.7,37.0,47.7,23.7,7.1,4.7,14.6,22.1,0.5770000000000001,0.535,162.8,23.6,77.6,51.3,57.1,12.6,7.0,8.6,1.3,72.8,113.9,107.6,6.3,7353.0,101.5,6.4,1.571,1.6,0.5,0.233,49,23,0.6809999999999999,2020
4,New Orleans,72,48.4,115.8,42.6,91.7,0.46399999999999997,13.6,36.9,0.37,17.1,23.4,0.7290000000000001,11.1,35.4,46.5,26.8,7.5,5.0,16.4,21.2,0.568,0.539,156.3,24.2,77.8,50.9,63.0,13.9,7.2,8.6,1.3,72.9,110.7,112.0,-1.2,7533.3,103.7,-1.3,1.63,1.6,0.5,0.18600000000000003,30,42,0.41700000000000004,2020
5,Portland,74,48.2,115.0,42.2,91.2,0.46299999999999997,12.9,34.1,0.377,17.7,22.1,0.804,10.2,35.1,45.3,20.6,6.3,6.1,12.8,21.7,0.57,0.5329999999999999,164.4,22.4,75.3,49.2,48.8,11.2,6.2,10.8,1.3,69.9,113.7,114.8,-1.1,7484.4,100.7,-1.1,1.4880000000000002,1.6,0.5,0.19399999999999998,35,39,0.473,2020
6,Washington,72,48.2,114.4,41.5,90.9,0.457,12.0,32.6,0.368,19.4,24.6,0.7879999999999999,10.2,31.9,42.0,25.0,8.0,4.3,14.2,22.7,0.562,0.523,161.3,22.2,75.3,47.7,60.2,12.2,7.7,7.8,1.3,68.8,110.9,115.5,-4.5,7425.0,102.7,-4.7,1.6019999999999999,1.8,0.6,0.213,25,47,0.34700000000000003,2020
7,San Antonio,71,48.5,114.1,42.2,89.4,0.47200000000000003,10.7,28.5,0.376,19.0,23.4,0.81,9.0,35.6,44.6,24.7,7.3,5.5,12.6,19.4,0.5720000000000001,0.531,165.8,20.1,79.2,49.6,58.5,11.2,7.2,10.0,1.3,73.5,112.4,113.5,-1.1,7205.2,100.5,-1.1,1.585,2.0,0.6,0.212,32,39,0.451,2020
8,Boston,72,48.4,113.7,41.3,89.6,0.461,12.6,34.5,0.364,18.6,23.2,0.8009999999999999,10.7,35.4,46.1,23.0,8.3,5.6,13.8,21.6,0.57,0.531,162.6,23.9,77.4,51.0,55.7,12.2,8.2,10.8,1.3,72.1,113.3,107.0,6.3,7222.6,99.5,6.3,1.557,1.7,0.6,0.207,48,24,0.667,2020
9,Phoenix,73,48.2,113.6,41.2,88.1,0.46799999999999997,11.4,31.8,0.358,19.9,23.8,0.8340000000000001,9.8,33.8,43.5,27.2,7.7,4.0,14.8,22.0,0.5760000000000001,0.532,166.0,22.2,78.8,50.1,66.1,13.0,7.5,7.2,1.3,72.0,111.7,111.4,0.2,7428.3,101.3,0.2,1.661,1.8,0.5,0.226,34,39,0.466,2020
10,L.A. Lakers,71,48.1,113.4,42.3,88.3,0.48,11.0,31.6,0.349,17.7,24.3,0.7290000000000001,10.7,35.1,45.7,25.4,8.6,6.6,15.2,20.7,0.573,0.542,155.7,24.5,78.8,52.0,60.0,13.3,8.5,12.3,1.3,74.9,112.1,106.3,5.7,7187.3,100.9,5.8,1.6,1.7,0.6,0.201,52,19,0.732,2020
11,Minnesota,64,48.6,113.3,40.4,91.6,0.441,13.3,39.7,0.336,19.1,25.4,0.753,10.5,34.3,44.8,23.8,8.7,5.7,15.3,21.4,0.551,0.514,153.0,22.1,77.2,48.6,59.0,13.0,8.3,9.7,1.2,68.6,108.1,112.2,-4.1,6703.4,103.4,-4.3,1.59,1.6,0.6,0.209,19,45,0.297,2020
12,Toronto,72,48.3,112.8,40.2,87.9,0.45799999999999996,13.8,37.0,0.374,18.5,23.2,0.7959999999999999,9.5,35.9,45.4,25.2,8.8,5.0,14.8,21.7,0.574,0.536,162.7,21.3,76.7,49.6,62.7,13.1,8.7,10.1,1.3,72.8,111.1,105.0,6.1,7305.5,100.9,6.2,1.6269999999999998,1.7,0.6,0.21,53,19,0.736,2020
13,Memphis,73,48.1,112.6,42.5,90.9,0.46799999999999997,10.9,31.5,0.34700000000000003,16.6,21.8,0.763,10.3,36.2,46.5,26.9,7.9,5.5,15.2,21.2,0.561,0.528,157.8,23.0,77.8,50.9,63.3,13.2,7.6,9.9,1.2,73.3,109.2,110.3,-1.0,7526.4,102.8,-1.1,1.633,1.8,0.5,0.183,34,39,0.466,2020
14,Miami,73,48.6,112.0,39.5,84.4,0.46799999999999997,13.4,35.4,0.379,19.7,25.2,0.7829999999999999,8.5,35.9,44.4,25.9,7.5,4.5,14.9,20.6,0.5870000000000001,0.547,162.9,20.3,79.5,51.1,65.7,13.5,7.5,9.3,1.3,72.0,112.5,109.5,3.0,7270.7,98.3,2.9,1.6569999999999998,1.7,0.5,0.23399999999999999,44,29,0.603,2020
15,Brooklyn,72,48.6,111.8,40.4,90.3,0.44799999999999995,13.1,38.1,0.34299999999999997,17.9,24.1,0.745,10.7,37.3,47.9,24.5,6.4,4.5,15.3,21.0,0.5539999999999999,0.52,153.6,23.2,77.8,51.1,60.6,13.1,6.3,7.7,1.2,68.6,108.9,109.5,-0.6,7387.5,101.4,-0.6,1.6059999999999999,1.6,0.4,0.19899999999999998,35,37,0.486,2020
16,Atlanta,67,48.6,111.8,40.6,90.6,0.449,12.0,36.1,0.33299999999999996,18.5,23.4,0.79,9.9,33.4,43.3,24.0,7.8,5.1,16.2,23.1,0.5539999999999999,0.515,157.2,21.6,74.9,47.9,58.9,13.8,7.5,8.8,1.2,65.1,107.2,114.8,-7.6,6987.8,103.0,-8.0,1.589,1.5,0.5,0.204,20,47,0.299,2020
17,Utah,72,48.2,111.3,40.1,85.1,0.47100000000000003,13.4,35.2,0.38,17.8,22.8,0.779,9.1,35.8,44.9,22.4,6.1,4.1,15.1,20.4,0.585,0.5489999999999999,162.9,21.6,78.9,51.3,56.0,13.7,6.1,7.0,1.3,68.1,112.3,109.9,2.5,7132.3,98.6,2.5,1.56,1.5,0.4,0.20800000000000002,44,28,0.611,2020
18,Denver,73,48.6,111.3,42.0,88.9,0.473,11.0,30.6,0.359,16.2,20.9,0.777,10.8,33.4,44.1,26.7,8.0,4.6,13.8,20.3,0.5670000000000001,0.535,160.8,24.8,76.8,50.9,63.6,12.3,8.2,8.8,1.3,72.4,113.1,111.0,2.1,7180.7,97.1,2.1,1.636,1.9,0.6,0.183,46,27,0.63,2020
19,Philadelphia,73,48.2,110.7,41.1,87.9,0.46799999999999997,11.6,31.6,0.368,16.9,22.4,0.755,10.5,35.0,45.4,25.8,8.0,5.3,14.2,20.9,0.5660000000000001,0.534,159.0,23.9,80.3,52.1,62.8,12.7,8.0,9.4,1.3,72.7,111.4,109.0,2.4,7258.5,99.0,2.4,1.6280000000000001,1.8,0.6,0.193,43,30,0.589,2020
20,Oklahoma City,72,48.4,110.4,40.0,85.5,0.46799999999999997,10.7,30.2,0.355,19.8,24.8,0.7959999999999999,8.2,34.7,42.9,21.7,7.6,4.9,13.7,19.3,0.573,0.53,161.8,19.3,76.8,48.9,54.3,12.4,7.7,8.7,1.3,67.8,110.8,108.8,2.0,7173.1,98.8,2.0,1.5430000000000001,1.6,0.6,0.231,44,28,0.611,2020
21,Sacramento,72,48.5,110.1,40.9,88.4,0.462,12.7,34.9,0.364,15.7,20.3,0.77,9.7,33.0,42.6,23.8,7.7,4.1,14.5,22.2,0.5660000000000001,0.534,159.6,21.9,78.4,49.5,58.2,13.0,7.7,8.0,1.2,66.5,110.2,112.2,-2.0,7195.4,98.9,-2.0,1.5819999999999999,1.6,0.5,0.177,31,41,0.431,2020
22,Indiana,73,48.3,109.4,42.1,88.5,0.47600000000000003,10.2,28.0,0.363,15.0,19.1,0.787,8.7,34.1,42.8,25.9,7.4,5.2,13.2,19.8,0.565,0.534,162.6,20.0,76.7,48.6,61.4,12.0,7.5,9.4,1.2,70.9,110.0,108.0,2.0,7263.2,98.9,2.0,1.614,2.0,0.6,0.17,45,28,0.616,2020
23,Orlando,73,48.1,107.3,39.3,88.6,0.444,11.1,32.2,0.34299999999999997,17.6,22.7,0.774,10.3,34.2,44.5,23.9,8.2,5.4,12.8,18.3,0.544,0.506,156.1,22.3,79.1,49.8,60.8,11.5,8.3,10.2,1.2,69.7,108.5,109.5,-1.0,7218.0,98.6,-1.0,1.608,1.9,0.6,0.198,33,40,0.452,2020
24,Detroit,66,48.4,107.2,39.3,85.7,0.45899999999999996,12.0,32.7,0.36700000000000005,16.6,22.4,0.743,9.8,32.0,41.7,24.1,7.4,4.5,15.3,19.7,0.561,0.529,156.9,22.6,75.9,48.9,61.2,13.8,7.6,7.8,1.3,65.5,109.0,112.7,-3.6,6491.4,97.6,-3.6,1.6119999999999999,1.6,0.5,0.19399999999999998,20,46,0.303,2020
25,Cleveland,65,48.4,106.9,40.3,87.9,0.45799999999999996,11.2,31.8,0.35100000000000003,15.1,19.9,0.758,10.8,33.4,44.2,23.1,6.9,3.2,16.5,18.3,0.5529999999999999,0.522,156.8,24.6,77.4,50.8,57.3,14.6,6.9,5.8,1.2,63.6,107.5,115.4,-7.9,6464.3,98.7,-7.9,1.5730000000000002,1.4,0.4,0.172,19,46,0.292,2020
26,Chicago,65,48.2,106.8,39.6,88.6,0.447,12.2,35.1,0.348,15.5,20.5,0.755,10.5,31.4,41.9,23.2,10.0,4.1,15.5,21.8,0.547,0.515,154.9,22.8,75.6,47.9,58.7,13.7,10.0,8.0,1.2,64.4,106.7,109.8,-3.1,6508.6,99.7,-3.1,1.587,1.5,0.6,0.175,22,43,0.33799999999999997,2020
27,Golden State,65,48.4,106.3,38.6,88.1,0.43799999999999994,10.4,31.3,0.33399999999999996,18.7,23.2,0.8029999999999999,10.0,32.9,42.8,25.6,8.2,4.6,14.9,20.1,0.541,0.49700000000000005,157.5,21.5,76.4,48.0,66.3,13.2,8.1,8.5,1.2,65.8,105.2,113.8,-8.6,6572.2,100.3,-8.7,1.663,1.7,0.6,0.212,15,50,0.231,2020
28,New York,66,48.4,105.8,40.0,89.3,0.447,9.6,28.4,0.337,16.3,23.5,0.6940000000000001,12.0,34.5,46.5,22.1,7.6,4.7,14.3,22.2,0.531,0.501,147.9,25.8,78.3,51.3,55.2,12.6,7.7,9.3,1.2,63.6,106.5,113.0,-6.5,6558.1,98.6,-6.5,1.5519999999999998,1.5,0.5,0.182,21,45,0.318,2020
29,Charlotte,65,48.5,102.9,37.3,85.9,0.434,12.1,34.3,0.35200000000000004,16.2,21.6,0.748,11.0,31.8,42.8,23.8,6.6,4.1,14.6,18.8,0.539,0.504,153.4,23.9,74.4,48.2,63.9,13.3,6.8,7.9,1.2,62.5,106.3,113.3,-7.0,6287.9,95.8,-6.8,1.639,1.6,0.5,0.188,23,42,0.354,2020
0,Milwaukee,72,48.1,120.1,44.7,91.8,0.48700000000000004,14.4,37.1,0.389,16.2,21.4,0.76,10.3,37.8,48.1,25.5,8.1,4.6,13.8,17.3,0.593,0.5660000000000001,163.6,23.3,79.7,52.6,56.9,12.0,7.9,8.5,1.3,81.2,117.2,111.4,5.7,7380.3,102.2,5.9,1.569,1.8,0.6,0.177,46,26,0.639,2021
1,Brooklyn,72,48.3,118.6,43.1,87.3,0.494,14.2,36.1,0.392,18.1,22.5,0.804,8.9,35.5,44.4,26.8,6.7,5.3,13.5,19.0,0.61,0.575,169.0,21.4,77.3,50.8,62.1,12.2,6.7,9.6,1.4,79.3,118.3,113.8,4.5,7216.6,99.5,4.5,1.621,2.0,0.5,0.20800000000000002,48,24,0.667,2021
2,Washington,72,48.3,116.6,43.2,90.9,0.475,10.2,29.0,0.35100000000000003,20.1,26.2,0.769,9.7,35.5,45.2,25.5,7.3,4.1,14.4,21.6,0.569,0.531,159.5,21.3,77.6,49.5,59.0,12.3,7.0,7.1,1.3,71.7,111.2,113.0,-1.7,7549.3,104.1,-1.8,1.59,1.8,0.5,0.221,34,38,0.47200000000000003,2021
